,_id,排名,标题,作者,综合评分,视频分类,视频标签,播放量,弹幕数,评论,收藏,点赞数,投币数,分享数,up主性别,bilibili个人认证,up主粉丝总数,up主总观看数,up主总获赞数,up主视频数,主分类
129,5eba4982059f295f561ce929,30,“ᴰᵒ ʸᵒᵘ ᴸⁱᵏᵉ ᴿᵃⁱⁿ”  “ᴵ ᴾʳᵉᶠᵉʳ ʸᵒᵘ”,快乐的Ler,1931802,MAD·AMV,"MAD.AMV,天气之子,宫崎骏,全能打卡挑战,你的名字,新海诚,MAD,影视剪辑,BGM,多素材,纯音乐",7665452,48911,18616,698821,859514,710004,81120,男,,52955,8054047,918970,12,动画
130,5eba4983059f295f561ce92a,31,【我们曾引以为傲的弹幕礼仪】若再无人愿了解，无人愿践行，那么..B站最终会走向何处呢？【科普向】,夜间不起雨,1919091,综合,"动漫杂谈,弹幕礼仪,弹幕文化,弹幕,高级弹幕,B站,bilibili,夜间不起雨,杂谈,科普",1532392,69150,19071,83117,274870,123277,6521,保密,,67535,8024794,1030319,86,动画
131,5eba4984059f295f561ce92b,32,【明日方舟】鹰角小姐的面具下藏着什么,RedAsh_赤灰,1912736,综合,"明日方舟,明日方舟·纷争地界,鹰角,自制,动画短片,搞笑",1160535,3078,2253,56870,97814,54560,12126,男,,60327,8961642,663862,38,动画
132,5eba4985059f295f561ce92c,33,这TM才叫国漫!,在下甘柒辣,1882994,MAD·AMV,"MAD.AMV,全能打卡挑战,魁拔,国漫,星游记,剧情向,MAD,多素材,论BGM的重要性,热血,动漫",1537707,8602,4080,51613,143291,62723,3467,保密,,28022,12630868,715521,41,动画
133,5eba4986059f295f561ce92d,34,【60帧定格动画】用高达在5分钟内跳完所有MJ的舞蹈,Moouyo默铀,1844049,短片·手书·配音,"定格动画,迈克尔杰克逊,高达,60帧,全能打卡挑战,g40",2520990,20634,11368,243987,475214,608519,59166,保密,,39098,2819323,491742,15,动画
134,5eba4987059f295f561ce92e,35,【鬼灭之刃】同人逼死官方！国外画师耗时一月再绘「善逸vs獪岳」,____轩,1814876,短片·手书·配音,"同人逼死官方,鬼灭之刃,我妻善逸,同人动画",1242599,2009,1687,56532,95284,26843,22879,保密,,30629,14517958,616263,100,动画
135,5eba4989059f295f561ce92f,36,【罗小黑同人动画MV】Minnutes - Discover,猫菇椰汁,1753696,短片·手书·配音,"手书,罗小黑战记,同人动画,罗小黑,MV",427081,2850,2778,59745,90005,82996,6386,女,bilibili 知名动漫UP主,281452,14954199,1695665,50,动画
136,5eba498a059f295f561ce930,37,jojo说刑法,异次元臭豆腐,1752100,综合,"罗翔,JOJO的奇妙冒险,罗翔说刑法,jojo,张三,厚大法考,正当防卫,科普,搞笑",1372799,2205,1375,49613,132796,43476,27545,保密,bilibili 知名UP主,198548,27887888,1889811,79,动画
137,5eba498b059f295f561ce931,38,压抑到极致的瞬间燃爆！！！我拯救了世界 世界却抛弃了我,在下蕾姆有何贵干,1726395,MAD·AMV,"MAD.AMV,镇站之宝,高燃,MAD,AMV,燃,超燃,热血,多素材,踩点,综漫,节奏向,自制",15070729,51765,7561,915532,1068589,855073,101806,保密,bilibili 知名动漫UP主,444796,44319227,2888363,15,动画
138,5eba498c059f295f561ce932,39,"""请问,你多久没有10点前睡觉了”",奶油小泡泡,1714503,MAD·AMV,"MAD.AMV,新海诚,MAD,AMV,正能量,抑郁,可爱,治愈向,海兽之子,生活",930617,14481,7436,51844,83479,34234,5966,保密,,89811,57693397,799882,60,动画
139,5eba498d059f295f561ce933,40,当她裙里拔枪那一刻！！世界：我赌你的枪里没有子弹！,烟季,1704152,MAD·AMV,"刺客伍六七,刀剑神域,全程热血高燃衔接,动漫混剪,海贼王,论BGM的重要性,火影,进击的巨人,MAD·AMV,fate系列,脑洞搞笑",11294221,31307,9400,626545,942487,786706,50917,保密,bilibili 知名动漫UP主,564914,56488326,3444229,100,动画
140,5eba498e059f295f561ce934,41,评分6.4！柯南史上最离谱剧场版！诚实吐槽柯南M17绝海的侦探,瓶子君152,1695941,综合,"动漫杂谈,瓶子君152,工藤新一,柯南,名侦探柯南,绝海的侦探,新兰,吐槽,柯南剧场版,搞笑",1764680,14420,4243,38286,183878,88488,7807,男,bilibili 2018百大UP主、高能联盟成员,2132204,144388533,7222960,100,动画
141,5eba4990059f295f561ce935,42,13岁小男孩不仅推倒都市传说裂口女竟然还...强吻裂口女,心叽酱,1677174,综合,"动漫杂谈,伪音,都市传说,裂口女,猎奇",1445009,9821,3981,48974,152060,23349,5881,男,bilibili 新星UP主,110116,8792087,819808,49,动画
142,5eba4991059f295f561ce936,43,B 界 大 战,黎明の妖精,1676983,综合,"短片,全能打卡挑战,沙雕动画",5542923,159585,47695,231122,709888,627351,50456,保密,bilibili 知名动漫UP主、高能联盟成员,275550,19886714,1903304,24,动画
